DATE,AIRLINE_CODE,AIRLINE_NAME,AIRPORT_CODE,AIRPORT_NAME,ASM_DOMESTIC,ASM_INTERNATIONAL,FLIGHTS_DOMESTIC,FLIGHTS_INTERNATIONAL,PASSENGERS_DOMESTIC,PASSENGERS_INTERNATIONAL,RPM_DOMESTIC,RPM_INTERNATIONAL,RPM_TOTAL
2015-01-07,AA,Amazon Airlines,AMP,Amazon Mothership,128080,,777,,103762,272,120528,0,120528
2015-01-08,AA,Amazon Airlines,AMP,Amazon Mothership,125625,,762,,102660,139,117260,0,117260
2015-01-09,AA,Amazon Airlines,AMP,Amazon Mothership,114395,,706,,90069,0,99334,0,99334
2015-01-10,AA,Amazon Airlines,AMP,Amazon Mothership,125057,,779,,99121,2,109517,0,109517
2015-01-11,AA,Amazon Airlines,AMP,Amazon Mothership,111775,,689,,87441,42,97071,0,97071
2015-01-12,AA,Amazon Airlines,AMP,Amazon Mothership,111129,,665,,86711,37,100572,0,100572
2016-01-01,AA,Amazon Airlines,AMP,Amazon Mothership,99660,,580,,70097,1,83203,0,83203
2016-01-02,AA,Amazon Airlines,AMP,Amazon Mothership,103968,,607,,69721,5,82261,0,82261
2016-01-03,AA,Amazon Airlines,AMP,Amazon Mothership,117374,,664,,83817,,100034,0,100034
2016-01-04,AA,Amazon Airlines,AMP,Amazon Mothership,113152,,652,,84652,,97870,0,97870
2016-01-05,AA,Amazon Airlines,AMP,Amazon Mothership,120483,,697,,92428,,106483,0,106483
2016-01-06,AA,Amazon Airlines,AMP,Amazon Mothership,116185,,666,,93256,1,109507,0,109507
2016-01-07,AA,Amazon Airlines,AMP,Amazon Mothership,113481,,639,,90603,35,108658,0,108658
2016-01-08,AA,Amazon Airlines,AMP,Amazon Mothership,127642,,754,,104002,22,119929,0,119929
2016-01-09,AA,Amazon Airlines,AMP,Amazon Mothership,124154,,757,,98787,,109370,0,109370
2016-01-10,AA,Amazon Airlines,AMP,Amazon Mothership,126252,,782,,101496,,111922,0,111922
2016-01-11,AA,Amazon Airlines,AMP,Amazon Mothership,117835,,731,,93419,,103607,0,103607
2016-01-12,AA,Amazon Airlines,AMP,Amazon Mothership,117005,,686,,90885,,106263,0,106263
2017-01-01,AA,Amazon Airlines,AMP,Amazon Mothership,106572,,611,,72056,,85739,0,85739
2017-01-02,AA,Amazon Airlines,AMP,Amazon Mothership,98106,,554,,65146,,78047,0,78047
2017-01-03,AA,Amazon Airlines,AMP,Amazon Mothership,116045,,646,,81154,,96953,0,96953
